date,game_pk,home_team,away_team,season,margin_edge,side,is_dog,odds_used,ml_units,actual_f5_margin,won,push,profit,bet_type,model_total,consensus_f5_total,edge,actual_f5_total,model_nrfi_prob,market_nrfi_prob,actual_nrfi
2024-09-01,746505,Colorado Rockies,Baltimore Orioles,2024,,YRFI,,,,,True,False,100.0,nrfi,,,-0.0991,,0.394,0.4932,0.0
2024-09-02,746992,Baltimore Orioles,Chicago White Sox,2024,,YRFI,,,,,True,False,100.0,nrfi,,,-0.0982,,0.395,0.4932,0.0
2024-09-02,745947,Milwaukee Brewers,St. Louis Cardinals,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.1915,,0.6847,0.4932,0.0
2024-09-01,745536,Philadelphia Phillies,Atlanta Braves,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1043,,0.5975,0.4932,1.0
2024-09-02,745373,San Diego Padres,Detroit Tigers,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.0761,,0.5693,0.4932,1.0
2024-09-02,745779,New York Mets,Boston Red Sox,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1639,,0.6571,0.4932,1.0
2024-09-02,746833,Chicago Cubs,Pittsburgh Pirates,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.0775,,0.5707,0.4932,1.0
2024-09-02,745619,Oakland Athletics,Seattle Mariners,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.1799,,0.6731,0.4932,0.0
2024-09-02,745046,Tampa Bay Rays,Minnesota Twins,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.2042,,0.6974,0.4932,0.0
2024-09-03,746991,Baltimore Orioles,Chicago White Sox,2024,,YRFI,,,,,True,False,100.0,nrfi,,,-0.1302,,0.363,0.4932,0.0
2024-09-03,745047,Tampa Bay Rays,Minnesota Twins,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.2538,,0.747,0.4932,1.0
2024-09-03,747079,Atlanta Braves,Colorado Rockies,2024,,YRFI,,,,,False,False,-110.0,nrfi,,,-0.0912,,0.402,0.4932,1.0
2024-09-03,745778,New York Mets,Boston Red Sox,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1251,,0.6183,0.4932,1.0
2024-09-03,744891,Toronto Blue Jays,Philadelphia Phillies,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.0513,,0.5445,0.4932,0.0
2024-09-03,746264,Kansas City Royals,Cleveland Guardians,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.2085,,0.7017,0.4932,1.0
2024-09-03,746834,Chicago Cubs,Pittsburgh Pirates,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1537,,0.6469,0.4932,1.0
2024-09-03,745944,Milwaukee Brewers,St. Louis Cardinals,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.2275,,0.7207,0.4932,0.0
2024-09-03,744968,Texas Rangers,New York Yankees,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1242,,0.6174,0.4932,1.0
2024-09-04,746990,Baltimore Orioles,Chicago White Sox,2024,,YRFI,,,,,True,False,100.0,nrfi,,,-0.1543,,0.3389,0.4932,0.0
2024-09-04,746019,Miami Marlins,Washington Nationals,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.2606,,0.7538,0.4932,1.0
2024-09-04,745045,Tampa Bay Rays,Minnesota Twins,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.2667,,0.7598,0.4932,1.0
2024-09-04,745776,New York Mets,Boston Red Sox,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.1236,,0.6168,0.4932,0.0
2024-09-04,746666,Cincinnati Reds,Houston Astros,2024,,YRFI,,,,,True,False,100.0,nrfi,,,-0.141,,0.3521,0.4932,0.0
2024-09-04,746835,Chicago Cubs,Pittsburgh Pirates,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.1807,,0.6739,0.4932,0.0
2024-09-04,746178,Los Angeles Angels,Los Angeles Dodgers,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.0853,,0.5785,0.4932,0.0
2024-09-04,745614,Oakland Athletics,Seattle Mariners,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.2098,,0.703,0.4932,0.0
2024-09-04,744964,Texas Rangers,New York Yankees,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.2078,,0.701,0.4932,0.0
2024-09-04,745290,San Francisco Giants,Arizona Diamondbacks,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.2581,,0.7513,0.4932,0.0
2024-09-05,747073,Atlanta Braves,Colorado Rockies,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.0796,,0.5728,0.4932,0.0
2024-09-05,745451,Pittsburgh Pirates,Washington Nationals,2024,,YRFI,,,,,True,False,100.0,nrfi,,,-0.1791,,0.3141,0.4932,0.0
2024-09-05,745369,San Diego Padres,Detroit Tigers,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.0781,,0.5713,0.4932,0.0
2024-09-05,744966,Texas Rangers,Los Angeles Angels,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.1746,,0.6678,0.4932,0.0
2024-09-06,746993,Baltimore Orioles,Tampa Bay Rays,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1676,,0.6608,0.4932,1.0
2024-09-06,745777,New York Mets,Cincinnati Reds,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.1895,,0.6827,0.4932,0.0
2024-09-06,746016,Miami Marlins,Philadelphia Phillies,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.2063,,0.6995,0.4932,0.0
2024-09-06,747074,Atlanta Braves,Toronto Blue Jays,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1683,,0.6615,0.4932,1.0
2024-09-06,744967,Texas Rangers,Los Angeles Angels,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1494,,0.6426,0.4932,1.0
2024-09-06,745371,San Diego Padres,San Francisco Giants,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.0769,,0.5701,0.4932,0.0
2024-09-07,745455,Pittsburgh Pirates,Washington Nationals,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.061,,0.5542,0.4932,1.0
2024-09-07,745456,Pittsburgh Pirates,Washington Nationals,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.0593,,0.5525,0.4932,0.0
2024-09-07,745125,St. Louis Cardinals,Seattle Mariners,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.3205,,0.8137,0.4932,1.0
2024-09-07,746259,Kansas City Royals,Minnesota Twins,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1897,,0.6829,0.4932,1.0
2024-09-07,747076,Atlanta Braves,Toronto Blue Jays,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.056,,0.5492,0.4932,1.0
2024-09-07,745372,San Diego Padres,San Francisco Giants,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.0928,,0.5859,0.4932,0.0
2024-09-07,746099,Los Angeles Dodgers,Cleveland Guardians,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.1697,,0.6629,0.4932,0.0
2024-09-09,745534,Philadelphia Phillies,Tampa Bay Rays,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.2647,,0.7579,0.4932,1.0
2024-09-08,746345,Houston Astros,Arizona Diamondbacks,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.054,,0.5472,0.4932,1.0
2024-09-09,744888,Toronto Blue Jays,New York Mets,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.158,,0.6512,0.4932,1.0
2024-09-09,745454,Pittsburgh Pirates,Miami Marlins,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.1334,,0.6266,0.4932,0.0
2024-09-09,745860,Minnesota Twins,Los Angeles Angels,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.0615,,0.5546,0.4932,0.0
2024-09-09,746909,Boston Red Sox,Baltimore Orioles,2024,,YRFI,,,,,True,False,100.0,nrfi,,,-0.0766,,0.4166,0.4932,0.0
2024-09-10,745535,Philadelphia Phillies,Tampa Bay Rays,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.1003,,0.5935,0.4932,0.0
2024-09-10,744807,Washington Nationals,Atlanta Braves,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.164,,0.6571,0.4932,1.0
2024-09-10,744886,Toronto Blue Jays,New York Mets,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.1957,,0.6889,0.4932,0.0
2024-09-10,745856,Minnesota Twins,Los Angeles Angels,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1088,,0.602,0.4932,1.0
2024-09-10,745694,New York Yankees,Kansas City Royals,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.0809,,0.574,0.4932,1.0
2024-09-10,746907,Boston Red Sox,Baltimore Orioles,2024,,YRFI,,,,,True,False,100.0,nrfi,,,-0.0551,,0.438,0.4932,0.0
2024-09-10,746747,Chicago White Sox,Cleveland Guardians,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1125,,0.6057,0.4932,1.0
2024-09-10,745126,St. Louis Cardinals,Cincinnati Reds,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1328,,0.6259,0.4932,1.0
2024-09-10,746097,Los Angeles Dodgers,Chicago Cubs,2024,,YRFI,,,,,False,False,-110.0,nrfi,,,-0.0934,,0.3998,0.4932,1.0
2024-09-11,746425,Detroit Tigers,Colorado Rockies,2024,,YRFI,,,,,True,False,100.0,nrfi,,,-0.1434,,0.3498,0.4932,0.0
2024-09-11,745525,Philadelphia Phillies,Tampa Bay Rays,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.1517,,0.6449,0.4932,0.0
2024-09-11,745697,New York Yankees,Kansas City Royals,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1767,,0.6698,0.4932,1.0
2024-09-11,744804,Washington Nationals,Atlanta Braves,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.2336,,0.7268,0.4932,1.0
2024-09-11,746342,Houston Astros,Oakland Athletics,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.0583,,0.5515,0.4932,1.0
2024-09-11,745127,St. Louis Cardinals,Cincinnati Reds,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1839,,0.677,0.4932,1.0
2024-09-11,745214,Seattle Mariners,San Diego Padres,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.239,,0.7322,0.4932,1.0
2024-09-11,745857,Minnesota Twins,Los Angeles Angels,2024,,YRFI,,,,,True,False,100.0,nrfi,,,-0.0556,,0.4375,0.4932,0.0
2024-09-11,745285,San Francisco Giants,Milwaukee Brewers,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.1501,,0.6432,0.4932,0.0
2024-09-12,746427,Detroit Tigers,Colorado Rockies,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.0859,,0.5791,0.4932,1.0
2024-09-11,746100,Los Angeles Dodgers,Chicago Cubs,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.0871,,0.5803,0.4932,0.0
2024-09-12,744805,Washington Nationals,Miami Marlins,2024,,YRFI,,,,,True,False,100.0,nrfi,,,-0.0919,,0.4013,0.4932,0.0
2024-09-12,746337,Houston Astros,Oakland Athletics,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1072,,0.6004,0.4932,1.0
2024-09-12,746591,Cleveland Guardians,Tampa Bay Rays,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.1649,,0.6581,0.4932,0.0
2024-09-12,745695,New York Yankees,Boston Red Sox,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.0788,,0.572,0.4932,0.0
2024-09-13,746423,Detroit Tigers,Baltimore Orioles,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.0782,,0.5714,0.4932,0.0
2024-09-12,745288,San Francisco Giants,Milwaukee Brewers,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1376,,0.6308,0.4932,1.0
2024-09-12,745208,Seattle Mariners,Texas Rangers,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.2531,,0.7463,0.4932,1.0
2024-09-13,745447,Pittsburgh Pirates,Kansas City Royals,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1224,,0.6156,0.4932,1.0
2024-09-13,745529,Philadelphia Phillies,New York Mets,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.0506,,0.5438,0.4932,1.0
2024-09-13,744882,Toronto Blue Jays,St. Louis Cardinals,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.1218,,0.615,0.4932,0.0
2024-09-13,747069,Atlanta Braves,Los Angeles Dodgers,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.1652,,0.6584,0.4932,0.0
2024-09-13,746586,Cleveland Guardians,Tampa Bay Rays,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1987,,0.6919,0.4932,1.0
2024-09-13,746744,Chicago White Sox,Oakland Athletics,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.2675,,0.7607,0.4932,1.0
2024-09-13,745207,Seattle Mariners,Texas Rangers,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.2736,,0.7668,0.4932,0.0
2024-09-14,745689,New York Yankees,Boston Red Sox,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.0981,,0.5913,0.4932,1.0
2024-09-13,745286,San Francisco Giants,San Diego Padres,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.2908,,0.7839,0.4932,0.0
2024-09-14,746740,Chicago White Sox,Oakland Athletics,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1386,,0.6318,0.4932,1.0
2024-09-14,745858,Minnesota Twins,Cincinnati Reds,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.092,,0.5852,0.4932,0.0
2024-09-14,747070,Atlanta Braves,Los Angeles Dodgers,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.0719,,0.565,0.4932,0.0
2024-09-14,746508,Colorado Rockies,Chicago Cubs,2024,,YRFI,,,,,True,False,100.0,nrfi,,,-0.0652,,0.428,0.4932,0.0
2024-09-14,745209,Seattle Mariners,Texas Rangers,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.2746,,0.7678,0.4932,1.0
2024-09-14,745284,San Francisco Giants,San Diego Padres,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.3204,,0.8136,0.4932,0.0
2024-09-14,746177,Los Angeles Angels,Houston Astros,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.1931,,0.6863,0.4932,0.0
2024-09-14,747148,Arizona Diamondbacks,Milwaukee Brewers,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.0723,,0.5655,0.4932,0.0
2024-09-16,746588,Cleveland Guardians,Minnesota Twins,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1903,,0.6834,0.4932,1.0
2024-09-15,747071,Atlanta Braves,Los Angeles Dodgers,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.103,,0.5962,0.4932,1.0
2024-09-16,747067,Atlanta Braves,Los Angeles Dodgers,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.2446,,0.7378,0.4932,1.0
2024-09-16,745773,New York Mets,Washington Nationals,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.2121,,0.7053,0.4932,1.0
2024-09-16,746260,Kansas City Royals,Detroit Tigers,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1276,,0.6208,0.4932,1.0
2024-09-16,746828,Chicago Cubs,Oakland Athletics,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.1014,,0.5946,0.4932,0.0
2024-09-16,745130,St. Louis Cardinals,Pittsburgh Pirates,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.305,,0.7982,0.4932,1.0
2024-09-17,746987,Baltimore Orioles,San Francisco Giants,2024,,YRFI,,,,,True,False,100.0,nrfi,,,-0.0782,,0.415,0.4932,0.0
2024-09-17,746587,Cleveland Guardians,Minnesota Twins,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.343,,0.8362,0.4932,1.0
2024-09-17,746659,Cincinnati Reds,Atlanta Braves,2024,,YRFI,,,,,True,False,100.0,nrfi,,,-0.2828,,0.2104,0.4932,0.0
2024-09-17,745044,Tampa Bay Rays,Boston Red Sox,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1534,,0.6466,0.4932,1.0
2024-09-17,746261,Kansas City Royals,Detroit Tigers,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.137,,0.6302,0.4932,0.0
2024-09-17,746015,Miami Marlins,Los Angeles Dodgers,2024,,YRFI,,,,,True,False,100.0,nrfi,,,-0.2634,,0.2298,0.4932,0.0
2024-09-17,745772,New York Mets,Washington Nationals,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1667,,0.6599,0.4932,1.0
2024-09-17,745122,St. Louis Cardinals,Pittsburgh Pirates,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1523,,0.6455,0.4932,1.0
2024-09-17,745935,Milwaukee Brewers,Philadelphia Phillies,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.2284,,0.7216,0.4932,1.0
2024-09-17,746830,Chicago Cubs,Oakland Athletics,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.1394,,0.6326,0.4932,0.0
2024-09-17,746503,Colorado Rockies,Arizona Diamondbacks,2024,,YRFI,,,,,False,False,-110.0,nrfi,,,-0.0671,,0.426,0.4932,1.0
2024-09-17,746176,Los Angeles Angels,Chicago White Sox,2024,,YRFI,,,,,False,False,-110.0,nrfi,,,-0.052,,0.4412,0.4932,1.0
2024-09-17,745366,San Diego Padres,Houston Astros,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1818,,0.675,0.4932,1.0
2024-09-18,746988,Baltimore Orioles,San Francisco Giants,2024,,YRFI,,,,,True,False,100.0,nrfi,,,-0.086,,0.4072,0.4932,0.0
2024-09-18,746582,Cleveland Guardians,Minnesota Twins,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.1911,,0.6843,0.4932,0.0
2024-09-18,745365,San Diego Padres,Houston Astros,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.2904,,0.7836,0.4932,1.0
2024-09-18,746014,Miami Marlins,Los Angeles Dodgers,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.0882,,0.5814,0.4932,1.0
2024-09-18,746662,Cincinnati Reds,Atlanta Braves,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.3016,,0.7948,0.4932,1.0
2024-09-18,745040,Tampa Bay Rays,Boston Red Sox,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1741,,0.6673,0.4932,1.0
2024-09-18,745771,New York Mets,Washington Nationals,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.2503,,0.7435,0.4932,1.0
2024-09-18,746254,Kansas City Royals,Detroit Tigers,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.2519,,0.7451,0.4932,0.0
2024-09-18,744959,Texas Rangers,Toronto Blue Jays,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1603,,0.6535,0.4932,1.0
2024-09-18,745199,Seattle Mariners,New York Yankees,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1581,,0.6513,0.4932,1.0
2024-09-18,745121,St. Louis Cardinals,Pittsburgh Pirates,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1398,,0.633,0.4932,1.0
2024-09-19,746579,Cleveland Guardians,Minnesota Twins,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.0973,,0.5905,0.4932,0.0
2024-09-19,745769,New York Mets,Philadelphia Phillies,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.1406,,0.6338,0.4932,0.0
2024-09-19,745041,Tampa Bay Rays,Boston Red Sox,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1326,,0.6258,0.4932,1.0
2024-09-19,745120,St. Louis Cardinals,Pittsburgh Pirates,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.0836,,0.5768,0.4932,1.0
2024-09-19,746823,Chicago Cubs,Washington Nationals,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.1595,,0.6527,0.4932,0.0
2024-09-19,745937,Milwaukee Brewers,Arizona Diamondbacks,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1971,,0.6903,0.4932,1.0
2024-09-20,746984,Baltimore Orioles,Detroit Tigers,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.1037,,0.5969,0.4932,0.0
2024-09-20,745043,Tampa Bay Rays,Toronto Blue Jays,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.2724,,0.7656,0.4932,1.0
2024-09-20,746905,Boston Red Sox,Minnesota Twins,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.2336,,0.7268,0.4932,1.0
2024-09-20,745770,New York Mets,Philadelphia Phillies,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.0629,,0.5561,0.4932,0.0
2024-09-21,746660,Cincinnati Reds,Pittsburgh Pirates,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.0711,,0.5643,0.4932,1.0
2024-09-21,746338,Houston Astros,Los Angeles Angels,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.112,,0.6052,0.4932,0.0
2024-09-21,745360,San Diego Padres,Chicago White Sox,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1832,,0.6764,0.4932,1.0
2024-09-21,746096,Los Angeles Dodgers,Colorado Rockies,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.072,,0.5652,0.4932,0.0
2024-09-21,745124,St. Louis Cardinals,Cleveland Guardians,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.2914,,0.7846,0.4932,1.0
2024-09-21,745610,Oakland Athletics,New York Yankees,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.1462,,0.6394,0.4932,0.0
2024-09-22,745767,New York Mets,Philadelphia Phillies,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.2874,,0.7806,0.4932,0.0
2024-09-23,744885,Toronto Blue Jays,Boston Red Sox,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.111,,0.6042,0.4932,1.0
2024-09-23,745527,Philadelphia Phillies,Chicago Cubs,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.2379,,0.731,0.4932,1.0
2024-09-24,746421,Detroit Tigers,Tampa Bay Rays,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.2201,,0.7133,0.4932,1.0
2024-09-24,745441,Pittsburgh Pirates,Milwaukee Brewers,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.3066,,0.7997,0.4932,1.0
2024-09-24,745526,Philadelphia Phillies,Chicago Cubs,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.1375,,0.6307,0.4932,0.0
2024-09-24,745688,New York Yankees,Baltimore Orioles,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1789,,0.6721,0.4932,1.0
2024-09-24,744876,Toronto Blue Jays,Boston Red Sox,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1478,,0.641,0.4932,1.0
2024-09-24,744802,Washington Nationals,Kansas City Royals,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.2231,,0.7163,0.4932,1.0
2024-09-24,746336,Houston Astros,Seattle Mariners,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.1198,,0.613,0.4932,0.0
2024-09-24,746743,Chicago White Sox,Los Angeles Angels,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1794,,0.6726,0.4932,1.0
2024-09-24,745851,Minnesota Twins,Miami Marlins,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.058,,0.5512,0.4932,1.0
2024-09-25,745442,Pittsburgh Pirates,Milwaukee Brewers,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.2388,,0.732,0.4932,1.0
2024-09-25,746583,Cleveland Guardians,Cincinnati Reds,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.1577,,0.6508,0.4932,0.0
2024-09-25,744795,Washington Nationals,Kansas City Royals,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1767,,0.6699,0.4932,1.0
2024-09-25,744877,Toronto Blue Jays,Boston Red Sox,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.172,,0.6652,0.4932,1.0
2024-09-25,746742,Chicago White Sox,Los Angeles Angels,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1716,,0.6648,0.4932,1.0
2024-09-25,745690,New York Yankees,Baltimore Orioles,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.0677,,0.5609,0.4932,0.0
2024-09-25,745854,Minnesota Twins,Miami Marlins,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.1425,,0.6357,0.4932,0.0
2024-09-25,746501,Colorado Rockies,St. Louis Cardinals,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1285,,0.6217,0.4932,1.0
2024-09-25,745607,Oakland Athletics,Texas Rangers,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.1818,,0.675,0.4932,0.0
2024-09-25,747144,Arizona Diamondbacks,San Francisco Giants,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.0947,,0.5879,0.4932,1.0
2024-09-25,746095,Los Angeles Dodgers,San Diego Padres,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.0726,,0.5658,0.4932,0.0
2024-09-26,745443,Pittsburgh Pirates,Milwaukee Brewers,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.2312,,0.7244,0.4932,1.0
2024-09-26,744796,Washington Nationals,Kansas City Royals,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.2155,,0.7086,0.4932,0.0
2024-09-26,745691,New York Yankees,Baltimore Orioles,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1517,,0.6449,0.4932,1.0
2024-09-27,746822,Chicago Cubs,Cincinnati Reds,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.3383,,0.8315,0.4932,1.0
2024-09-27,746417,Detroit Tigers,Chicago White Sox,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.215,,0.7082,0.4932,1.0
2024-09-27,744879,Toronto Blue Jays,Miami Marlins,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.0924,,0.5856,0.4932,0.0
2024-09-27,745692,New York Yankees,Pittsburgh Pirates,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.2145,,0.7077,0.4932,1.0
2024-09-27,746580,Cleveland Guardians,Houston Astros,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.14,,0.6332,0.4932,0.0
2024-09-27,744797,Washington Nationals,Philadelphia Phillies,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.1967,,0.6899,0.4932,0.0
2024-09-27,747065,Atlanta Braves,Kansas City Royals,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.0509,,0.5441,0.4932,1.0
2024-09-27,746904,Boston Red Sox,Tampa Bay Rays,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.14,,0.6332,0.4932,1.0
2024-09-28,745931,Milwaukee Brewers,New York Mets,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.1756,,0.6687,0.4932,1.0
2024-09-28,745849,Minnesota Twins,Baltimore Orioles,2024,,NRFI,,,,,False,False,-110.0,nrfi,,,0.1494,,0.6426,0.4932,0.0
2024-09-28,747066,Atlanta Braves,Kansas City Royals,2024,,NRFI,,,,,True,False,100.0,nrfi,,,0.0981,,0.5913,0.4932,1.0
2024-09-28,746499,Colorado Rockies,Los Angeles Dodgers,2024,,YRFI,,,,,True,False,100.0,nrfi,,,-0.125,,0.3682,0.4932,0.0
